Participant Name,Timestamp,Game Stage,Game Load Time,Game End Time,Role,Game Start Time,Screen Text,Screen Text Position,Position,Attitude,GAME_END_THRESHOLD,START_TIME_COUNTDOWN,GAME_DURATION
Alexa,2022-08-17 22:31:32.793545,Playing,2022-08-17 22:30:37.335117,2022-08-17 23:01:32.230418,Seeker,2022-08-17 22:31:32.230418,29:59,"[0.33, 0.5, 0]","[5.0, 1.8200000524520874, 10.0]","[-0.0, -0.7157255411148071, 0.0, 0.6983816623687744]",2,10,30
Alexa,2022-08-17 22:31:32.794458,Playing,2022-08-17 22:30:37.335117,2022-08-17 23:01:32.230418,Seeker,2022-08-17 22:31:32.230418,29:59,"[0.33, 0.5, 0]","[5.0, 1.8200000524520874, 10.0]","[-0.0, -0.7157255411148071, 0.0, 0.6983816623687744]",2,10,30
Alexa,2022-08-17 22:31:32.794458,Playing,2022-08-17 22:30:37.335117,2022-08-17 23:01:32.230418,Seeker,2022-08-17 22:31:32.230418,29:59,"[0.33, 0.5, 0]","[5.0, 1.8200000524520874, 10.0]","[-0.0, -0.7157255411148071, 0.0, 0.6983816623687744]",2,10,30
Alexa,2022-08-17 22:31:32.816295,Playing,2022-08-17 22:30:37.335117,2022-08-17 23:01:32.230418,Seeker,2022-08-17 22:31:32.230418,29:59,"[0.33, 0.5, 0]","[5.0, 1.8200000524520874, 10.0]","[-0.0, -0.7157255411148071, 0.0, 0.6983816623687744]",2,10,30
Alexa,2022-08-17 22:31:32.817297,Playing,2022-08-17 22:30:37.335117,2022-08-17 23:01:32.230418,Seeker,2022-08-17 22:31:32.230418,29:59,"[0.33, 0.5, 0]","[5.0, 1.8200000524520874, 10.0]","[-0.0, -0.7157255411148071, 0.0, 0.6983816623687744]",2,10,30
Alexa,2022-08-17 22:31:32.839331,Playing,2022-08-17 22:30:37.335117,2022-08-17 23:01:32.230418,Seeker,2022-08-17 22:31:32.230418,29:59,"[0.33, 0.5, 0]","[5.0, 1.8200000524520874, 10.0]","[-0.0, -0.7157255411148071, 0.0, 0.6983816623687744]",2,10,30
Alexa,2022-08-17 22:31:32.839331,Playing,2022-08-17 22:30:37.335117,2022-08-17 23:01:32.230418,Seeker,2022-08-17 22:31:32.230418,29:59,"[0.33, 0.5, 0]","[5.0, 1.8200000524520874, 10.0]","[-0.0, -0.7157255411148071, 0.0, 0.6983816623687744]",2,10,30
Alexa,2022-08-17 22:31:32.861751,Playing,2022-08-17 22:30:37.335117,2022-08-17 23:01:32.230418,Seeker,2022-08-17 22:31:32.230418,29:59,"[0.33, 0.5, 0]","[5.0, 1.8200000524520874, 10.0]","[-0.0, -0.7157255411148071, 0.0, 0.6983816623687744]",2,10,30
Alexa,2022-08-17 22:31:32.861751,Playing,2022-08-17 22:30:37.335117,2022-08-17 23:01:32.230418,Seeker,2022-08-17 22:31:32.230418,29:59,"[0.33, 0.5, 0]","[5.0, 1.8200000524520874, 10.0]","[-0.0, -0.7157255411148071, 0.0, 0.6983816623687744]",2,10,30
Alexa,2022-08-17 22:31:32.862750,Playing,2022-08-17 22:30:37.335117,2022-08-17 23:01:32.230418,Seeker,2022-08-17 22:31:32.230418,29:59,"[0.33, 0.5, 0]","[5.0, 1.8200000524520874, 10.0]","[-0.0, -0.7157255411148071, 0.0, 0.6983816623687744]",2,10,30
Alexa,2022-08-17 22:31:32.884096,Playing,2022-08-17 22:30:37.335117,2022-08-17 23:01:32.230418,Seeker,2022-08-17 22:31:32.230418,29:59,"[0.33, 0.5, 0]","[5.0, 1.8200000524520874, 10.0]","[-0.0, -0.7157255411148071, 0.0, 0.6983816623687744]",2,10,30
Alexa,2022-08-17 22:31:32.884096,Playing,2022-08-17 22:30:37.335117,2022-08-17 23:01:32.230418,Seeker,2022-08-17 22:31:32.230418,29:59,"[0.33, 0.5, 0]","[5.0, 1.8200000524520874, 10.0]","[-0.0, -0.7157255411148071, 0.0, 0.6983816623687744]",2,10,30
Alexa,2022-08-17 22:31:32.905371,Playing,2022-08-17 22:30:37.335117,2022-08-17 23:01:32.230418,Seeker,2022-08-17 22:31:32.230418,29:59,"[0.33, 0.5, 0]","[5.0, 1.8200000524520874, 10.0]","[-0.0, -0.7157255411148071, 0.0, 0.6983816623687744]",2,10,30
Alexa,2022-08-17 22:31:32.906433,Playing,2022-08-17 22:30:37.335117,2022-08-17 23:01:32.230418,Seeker,2022-08-17 22:31:32.230418,29:59,"[0.33, 0.5, 0]","[4.898165225982666, 1.8200000524520874, 9.99599552154541]","[-0.0, -0.720866322517395, 0.0, 0.693074107170105]",2,10,30
Alexa,2022-08-17 22:31:32.929209,Playing,2022-08-17 22:30:37.335117,2022-08-17 23:01:32.230418,Seeker,2022-08-17 22:31:32.230418,29:59,"[0.33, 0.5, 0]","[4.898165225982666, 1.8200000524520874, 9.99599552154541]","[-0.0, -0.720866322517395, 0.0, 0.693074107170105]",2,10,30
Alexa,2022-08-17 22:31:32.929209,Playing,2022-08-17 22:30:37.335117,2022-08-17 23:01:32.230418,Seeker,2022-08-17 22:31:32.230418,29:59,"[0.33, 0.5, 0]","[4.898165225982666, 1.8200000524520874, 9.99599552154541]","[-0.0, -0.720866322517395, 0.0, 0.693074107170105]",2,10,30
Alexa,2022-08-17 22:31:32.929209,Playing,2022-08-17 22:30:37.335117,2022-08-17 23:01:32.230418,Seeker,2022-08-17 22:31:32.230418,29:59,"[0.33, 0.5, 0]","[4.7923197746276855, 1.8200000524520874, 9.990201950073242]","[-0.0, -0.7261716723442078, 0.0, 0.6875134110450745]",2,10,30
Alexa,2022-08-17 22:31:32.951543,Playing,2022-08-17 22:30:37.335117,2022-08-17 23:01:32.230418,Seeker,2022-08-17 22:31:32.230418,29:59,"[0.33, 0.5, 0]","[4.7923197746276855, 1.8200000524520874, 9.990201950073242]","[-0.0, -0.7261716723442078, 0.0, 0.6875134110450745]",2,10,30
Alexa,2022-08-17 22:31:32.952545,Playing,2022-08-17 22:30:37.335117,2022-08-17 23:01:32.230418,Seeker,2022-08-17 22:31:32.230418,29:59,"[0.33, 0.5, 0]","[4.686577796936035, 1.8200000524520874, 9.982782363891602]","[-0.0, -0.7314340472221375, 0.0, 0.6819121837615967]",2,10,30
Alexa,2022-08-17 22:31:32.974720,Playing,2022-08-17 22:30:37.335117,2022-08-17 23:01:32.230418,Seeker,2022-08-17 22:31:32.230418,29:59,"[0.33, 0.5, 0]","[4.686577796936035, 1.8200000524520874, 9.982782363891602]","[-0.0, -0.7314340472221375, 0.0, 0.6819121837615967]",2,10,30
Alexa,2022-08-17 22:31:32.974720,Playing,2022-08-17 22:30:37.335117,2022-08-17 23:01:32.230418,Seeker,2022-08-17 22:31:32.230418,29:59,"[0.33, 0.5, 0]","[4.686577796936035, 1.8200000524520874, 9.982782363891602]","[-0.0, -0.7314340472221375, 0.0, 0.6819121837615967]",2,10,30
Alexa,2022-08-17 22:31:32.974720,Playing,2022-08-17 22:30:37.335117,2022-08-17 23:01:32.230418,Seeker,2022-08-17 22:31:32.230418,29:59,"[0.33, 0.5, 0]","[4.581803321838379, 1.8200000524520874, 9.973823547363281]","[-0.0, -0.7366117835044861, 0.0, 0.6763158440589905]",2,10,30
Alexa,2022-08-17 22:31:32.996789,Playing,2022-08-17 22:30:37.335117,2022-08-17 23:01:32.230418,Seeker,2022-08-17 22:31:32.230418,29:59,"[0.33, 0.5, 0]","[4.581803321838379, 1.8200000524520874, 9.973823547363281]","[-0.0, -0.7366117835044861, 0.0, 0.6763158440589905]",2,10,30
Alexa,2022-08-17 22:31:32.996789,Playing,2022-08-17 22:30:37.335117,2022-08-17 23:01:32.230418,Seeker,2022-08-17 22:31:32.230418,29:59,"[0.33, 0.5, 0]","[4.480509281158447, 1.8200000524520874, 9.963654518127441]","[-0.0, -0.7415835857391357, 0.0, 0.6708605289459229]",2,10,30
Alexa,2022-08-17 22:31:33.019613,Playing,2022-08-17 22:30:37.335117,2022-08-17 23:01:32.230418,Seeker,2022-08-17 22:31:32.230418,29:59,"[0.33, 0.5, 0]","[4.480509281158447, 1.8200000524520874, 9.963654518127441]","[-0.0, -0.7415835857391357, 0.0, 0.6708605289459229]",2,10,30
Alexa,2022-08-17 22:31:33.020612,Playing,2022-08-17 22:30:37.335117,2022-08-17 23:01:32.230418,Seeker,2022-08-17 22:31:32.230418,29:59,"[0.33, 0.5, 0]","[4.375168323516846, 1.8200000524520874, 9.95143985748291]","[-0.0, -0.7467196583747864, 0.0, 0.6651389002799988]",2,10,30
Alexa,2022-08-17 22:31:33.042081,Playing,2022-08-17 22:30:37.335117,2022-08-17 23:01:32.230418,Seeker,2022-08-17 22:31:32.230418,29:59,"[0.33, 0.5, 0]","[4.375168323516846, 1.8200000524520874, 9.95143985748291]","[-0.0, -0.7467196583747864, 0.0, 0.6651389002799988]",2,10,30
Alexa,2022-08-17 22:31:33.042081,Playing,2022-08-17 22:30:37.335117,2022-08-17 23:01:32.230418,Seeker,2022-08-17 22:31:32.230418,29:59,"[0.33, 0.5, 0]","[4.273533344268799, 1.8200000524520874, 9.938121795654297]","[-0.0, -0.7516422271728516, 0.0, 0.6595710515975952]",2,10,30
Alexa,2022-08-17 22:31:33.064475,Playing,2022-08-17 22:30:37.335117,2022-08-17 23:01:32.230418,Seeker,2022-08-17 22:31:32.230418,29:59,"[0.33, 0.5, 0]","[4.273533344268799, 1.8200000524520874, 9.938121795654297]","[-0.0, -0.7516422271728516, 0.0, 0.6595710515975952]",2,10,30
Alexa,2022-08-17 22:31:33.064475,Playing,2022-08-17 22:30:37.335117,2022-08-17 23:01:32.230418,Seeker,2022-08-17 22:31:32.230418,29:59,"[0.33, 0.5, 0]","[4.273533344268799, 1.8200000524520874, 9.938121795654297]","[-0.0, -0.7516422271728516, 0.0, 0.6595710515975952]",2,10,30
Alexa,2022-08-17 22:31:33.065490,Playing,2022-08-17 22:30:37.335117,2022-08-17 23:01:32.230418,Seeker,2022-08-17 22:31:32.230418,29:59,"[0.33, 0.5, 0]","[4.169621467590332, 1.8200000524520874, 9.922891616821289]","[-0.0, -0.7566426396369934, 0.0, 0.6538286805152893]",2,10,30
Alexa,2022-08-17 22:31:33.088916,Playing,2022-08-17 22:30:37.335117,2022-08-17 23:01:32.230418,Seeker,2022-08-17 22:31:32.230418,29:59,"[0.33, 0.5, 0]","[4.169621467590332, 1.8200000524520874, 9.922891616821289]","[-0.0, -0.7566426396369934, 0.0, 0.6538286805152893]",2,10,30
Alexa,2022-08-17 22:31:33.088916,Playing,2022-08-17 22:30:37.335117,2022-08-17 23:01:32.230418,Seeker,2022-08-17 22:31:32.230418,29:59,"[0.33, 0.5, 0]","[4.060896396636963, 1.8200000524520874, 9.90517807006836]","[-0.0, -0.7618404626846313, 0.0, 0.6477646827697754]",2,10,30
Alexa,2022-08-17 22:31:33.110532,Playing,2022-08-17 22:30:37.335117,2022-08-17 23:01:32.230418,Seeker,2022-08-17 22:31:32.230418,29:59,"[0.33, 0.5, 0]","[4.060896396636963, 1.8200000524520874, 9.90517807006836]","[-0.0, -0.7618404626846313, 0.0, 0.6477646827697754]",2,10,30
